N.Pg atto autorizzativo,Anno Pg autorizzativo,Tipo gara,Titolo,Cig,Oggetto atto,Importo appalto (Euro),Tipo appalto,Durata contratto,Utilizzo Mepa,Data pubblicazione su iperbole,Link alla determina pubblica,Oggetto determina,Settore/Dipartimento,Servizio,Ui,Responsabile del procedimento di gara,Responsabile del procedimento,Modalit? di aggiudicazione,Scadenza presentazione offerte,Ora scadenza offerte,Variante tempi di completamento/durata,Importo delle somme liquidate (Euro),N.Pg. atto di aggiudicazione,Anno Pg. atto di aggiudicazione,Data atto aggiudicazione,Aggiudicatario,Partita Iva,Codice fiscale,Importo di aggiudicazione (Euro),Aggiudicazione: Link,Aggiudicazione: Elenco operatori,Aggiudicazione: Esiti,Elaborati di gara: Link,Comunicazioni: Link,Chiarimenti: Link,Lotto: Nr. lotto,Lotto: Codice cig,Lotto: Oggetto Cig,Lotto: Importo (Euro),Lotto: N.Pg. atto autorizzativo,Lotto: Anno Pg. atto di aggiudicazione,Lotto: Data atto aggiudicazione,Lotto: Aggiudicatario,Lotto: Partita Iva,Lotto: Codice fiscale,Lotto: Importo di aggiudicazione (Euro),Lotto: Variante tempi di completamento/durata,Lotto: Importo delle somme liquidate (Euro),Lotto: Elenco operatori: Link,Lotto: Esiti
199642,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISIZIONE DI N. 1 KIT FUSORE PER LA STAMPANTE A COLORI HP LASERJET,ZA512838BF,LIQUIDAZIONE DELLA SPESA COMPLESSIVA DI EURO 25010= A FAVORE DELLA DITTA MEDISOFT SISTEMI INFORMATICI S.R.L. RELATIVA ALL'ACQUISTO DI N. 1 KIT FUSORE PER LA STAMPANTE A COLORI HP LASERJET.,205,Forniture,2,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/E9135881C91F88CCC1257D81004AF64D?opendocument,PRENOTAZIONE IMPEGNO DI SPESA DI EURO 2.00000= PER LA FORNITURA DI BENI E SERVIZI NECESSARI AL NORMALE FUNZIONAMENTO DEL DIPARTIMENTO PROGRAMMAZIONE DEL SETTORE CONTROLI E DEL SETTORE STATISTICA PER L'ANNO 2014.,SETTORE STATISTICA,Statistica,,DR. FRANCO CHIARINI; DR.SSA SANDRA GNERUCCI,,,,,,205,37233,2015,10/02/2015,MEDISOFT SISTEMI INFORMATICI S.R.L.,8441191007,8441191007,205,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/CSAI-9TTMDC?opendocument,,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,RESTAURO E RILEGATURA VOLUMI,Z5E1259C8A,RESTAURO E RILEGATURA VOLUMI PER BIBLIOTECA CABRAL,613.75,Servizi,20,,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONE GENERICA,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA DEL CENTRO AMILCAR CABRAL,PIERANGELO BELLETTINI,,,,,,613.75,52,2015,11/02/2015,POST SCRIPTUM SNC,3162851202,,61375,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9TUCMA?opendocument,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MANUTENZIONE SISTEMA CONTROLLO ACCESSI,Z1F1224B24,MANUTENZIONE SISTEMA CONTROLLO ACCESSI SALA DI LETTURA BIBLIOTECA DELL'ARCHIGINNASIO,333.4,Servizi,2,,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONE GENERICA,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA ARCHIGINNASIO,PIERANGELO BELLETTINI,,,,,,333.4,52,2015,11/02/2015,ARTECH SRL,1572681201,,3334,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9TUCT4?opendocument,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MANUTENZIONE BACHECHE,Z7C125E45B,MANUTENZIONE BACHECHE PRESSO BIBLIOTECA CABRAL,500,Servizi,10,,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONE GENERICA,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA DEL CENTRO AMILCAR CABRAL,PIERANGELO BELLETTINI,,,,,,500,52,2015,11/02/2015,LABORATORIO BOLOGNESE RESTAURO LEGNO,92038490378,,500,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9TUDRP?opendocument,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO VIDEOCAMERA E TELEVISORE A COLORI - BIBLIOTECA SALA BORSA + BIBLIOTECHE DI QUARTIERE,Z9511FDEEF,ACQUISTO VIDEOCAMERA E TELEVISORE A COLORI - ORDINE 4500094396 - BIBLIOTECA SALA BORSA + BIBLIOTECHE DI QUARTIERE,382.1,Forniture,30,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONI DI IMPEGNO PER L'ACQUISIZIONE DI BENI E SERVIZI NECESSARI AL FUNZIONAMENTO DELL'ISTITUZIONE BIBLIOTECHE DEL COMUNE DI BOLOGNA NELL'ANNO  2014. IMPORTO DI EURO 17.92500,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA SALA BORSA,DOTT. PIERANGELO BELLETTINI,,,,,,382.1,20,2014,23/01/2014,MEMOGRAPH DI PANERO GIOVANNA ,1866580812,PNRGNN63P67B111F,3821,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/SGAI-9TUDYW?opendocument,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MAUTENZIONE ANTITACCHEGGIO,ZB012059E8,MAUTENZIONE ANTITACCHEGGIO PRESSO CASA CARDUCCI,396,Servizi,15,,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONE GENERICA,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA CASA CARDUCCI,PIERANGELO BELLETTINI,,,,,,396,52,2015,11/02/2015,VISUAL IMAGING SRL,3594140968,,396,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9TUE2M?opendocument,,,,,,,,,,,,,,,,,,,
337,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA LIBRI,Z671195D77,FORNITURA LIBRI PER BIBLIOTECA DELL'ARCHIGINNASIO,545,Forniture,10,,,,PRENOTAZIONE GENERICA,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA DELL'ARCHIGINNASIO,PIERANGELO BELLETTINI,,,,,,545,52,2015,11/02/2015,LIBRERIA PAROLINI SAS,570740373,,545,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9TUE6B?opendocument,,,,,,,,,,,,,,,,,,,
334,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA LIBRI,Z2F11E4AF1,FORNITURA LIBRI PER BIBLIOTECA DELL'ARCHIGINNASIO,353,Forniture,5,,,http://atti.comune.bologna.it/atti/determine.nsf/0/A66B5BCFF8D1423BC1257D81005B7AB5?opendocument,PRENOTAZIONE GENERICA,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA DELL'ARCHIGINNASIO,PIERANGELO BELLETTINI,,,,,,353,52,2015,11/02/2015,SEAB SRL,1162390379,,353,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9TUEA5?opendocument,,,,,,,,,,,,,,,,,,,
493,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,SERVIZIO DIGITALIZZAZIONE DOCUMENTI,ZE51246BB9,SERVIZIO DIGITALIZZAZIONE DOCUMENTI PER BIBLIOTECA DELL'ARCHIGINNASIO,595,Servizi,10,,,http://atti.comune.bologna.it/atti/determine.nsf/0/DFD81D76A02ED1CCC1257DD2004AE887?opendocument,PRENOTAZIONE GENERICA,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA DELL'ARCHIGINNASIO,PIERANGELO BELLETTINI,,,,,,595,52,2015,11/02/2015,A.M. IMAGE SRL,2285620379,,595,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9TUEDL?opendocument,,,,,,,,,,,,,,,,,,,
353434,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO BIGLIETTI FFSS,XA21226B82,"ACQUISTO PRESSO ROBINTUR SPA DEI BIGLIETTI FERROVIARI PER PARTECIPAZIONE RELATORE ALLA SEDUTA SOLENNE NEL ""GIORNO DEL RICORDO"" DEL 09/02/2015 ",116,Servizi,1,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/99714A9E63D369D3C1257DB700494539?opendocument,PRENOTAZIONE DI IMPEGNI DI SPESA PER COMPLESSIVI EURO 8.00000 PER L'ACQUISTO DI BENI E SERVIZI OCCORRENTI ALL'ORDINARIO FUNZIONAMENTO DEGLI UFFICI DELLA PRESIDENZA DELLO STAFF DEL CONSIGLIO COMUNALE E DEGLI ALTRI ORGANISMI CONSILIARI ED ISTITUZIONALI PER L' ANNO 2015,STAFF DEL CONSIGLIO COMUNALE,Staff del Consiglio Comunale,,Maria Pia Trevisani,,,,,,116,47029,2015,18/02/2015,ROBINTUR SPA,3605730377,,116,,,,,,,,,,,,,,,,,,,,,
493,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MEPA,Z2E12460A3,FORNITURA ILLUMINATORE A LED,424,Forniture,2,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/DFD81D76A02ED1CCC1257DD2004AE887?opendocument,PRENOTAZIONE GENERICA,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA DELL'ARCHIGINNASIO,PIERANGELO BELLETTINI,,,,,,424,52,2015,11/02/2015,PROJECT ITALIA SRL,3428790483,,424,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/RZAI-9TUEHD?opendocument,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO DISCHI FISSI ESTERNI - BIBLIOTECA SALA BORSA + BIBLIOTECHE DI QUARTIERE,Z12120333E,ACQUISTO DISCHI FISSI ESTERNI - ORDINE 4500094418 - BIBLIOTECA SALA BORSA + BIBLIOTECHE DI QUARTIERE,307.63,Forniture,30,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONI DI IMPEGNO PER L'ACQUISIZIONE DI BENI E SERVIZI NECESSARI AL FUNZIONAMENTO DELL'ISTITUZIONE BIBLIOTECHE DEL COMUNE DI BOLOGNA NELL'ANNO  2014. IMPORTO DI EURO 17.92500.,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA SALA BORSA,DOTT. PIERANGELO BELLETTINI,,,,,,283.04,20,2014,23/01/2014,HELIOS 2000 DI GIORGIO ARCANGELO,6286880726,GRGRNG69B02A662P,30763,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/SGAI-9TUERX?opendocument,,,,,,,,,,,,,,,,,,,
366549,2014,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,VIABILITA' BELMELORO-SELMI.SAN GIACOMO,6081015453,SISTEMAZIONE DELLA VIABILITA  ZONA BELMELORO-SELMI-SAN GIACOMO,294712.28,Lavori,180,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/7682EE10E303D2DFC1257DC600433BE3?opendocument,DETERMINAZIONE A CONTRARRE PER L'AGGIUDICAZIONE DEI LAVORI PER LA SISTEMAZIONE DELLA VIABILITA' ZONA BELMELORO - SELMI - SAN GIACOMO.,SETTORE GARE,Gare,,DOTT.SSA ALESSANDRA BIONDI,,,02/02/2015,10.00.00,,0,44077,2015,16/02/2015,PORFIREA - VIA EMILIA ROMAGNA;45/B - 41049 SASSUOLO (MO),2775830363,2775830363,25132887,,,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO STAMPANTE LASER NOTEBOOK E CUFFIE - BIBLIOTECA SALA BORSA,Z251229455,ACQUISTO STAMPANTE LASER NOTEBOOK E CUFFIE - ORDINE 4500094559 - BIBLIOTECA SALA BORSA,562.52,Forniture,30,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONI DI IMPEGNO PER L'ACQUISIZIONE DI BENI E SERVIZI NECESSARI AL FUNZIONAMENTO DELL'ISTITUZIONE BIBLIOTECHE DEL COMUNE DI BOLOGNA NELL'ANNO  2014. IMPORTO DI EURO 17.92500.,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA SALA BORSA,DOTT. PIERANGELO BELLETTINI,,,,,,562.52,20,2014,23/01/2014,W2K S.R.L.,6810761004,6810761004,56252,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/SGAI-9TUKLR?opendocument,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO MONITOR - BIBLIOTECA SALA BORSA,ZE7122AE26,ACQUISTO MONITOR - ORDINE 4500094567 - BIBLIOTECA SALA BORSA,293.44,Forniture,30,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONI DI IMPEGNO PER L'ACQUISIZIONE DI BENI E SERVIZI NECESSARI AL FUNZIONAMENTO DELL'ISTITUZIONE BIBLIOTECHE DEL COMUNE DI BOLOGNA NELL'ANNO  2014. IMPORTO DI EURO 17.92500.,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA SALA BORSA,DOTT. PIERANGELO BELLETTINI,,,,,,293.44,20,2014,23/01/2014,INGHILTERRA FELICE,3661941215,NGHFLC74L16E131Y,29344,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/SGAI-9TULKN?opendocument,,,,,,,,,,,,,,,,,,,
20,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO STAMPANTE E CAVI DI RETE - BIBLIOTECA SALA BORSA,ZB81231919,ACQUISTO STAMPANTE E CAVI DI RETE ORDINE 4500094598 - BIBLIOTECA SALA BORSA,220.68,Forniture,30,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/A8586DEC78AF26A7C1257DDC00590A6D?opendocument,PRENOTAZIONI DI IMPEGNO PER L'ACQUISIZIONE DI BENI E SERVIZI NECESSARI AL FUNZIONAMENTO DELL'ISTITUZIONE BIBLIOTECHE DEL COMUNE DI BOLOGNA NELL'ANNO  2014. IMPORTO DI EURO 17.92500.,ISTITUZIONE BIBLIOTECHE,,BIBLIOTECA SALA BORSA,DOTT. PIERANGELO BELLETTINI,,,,,,220.68,20,2014,23/01/2014,ADPARTNERS SNC,3340710270,3340710270,22068,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/SGAI-9TUMKT?opendocument,,,,,,,,,,,,,,,,,,,
367264,2014,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,LAVORI PALAZZO BACIOCCHI,6082395722,LAVORI URGENTI IN ECONOMIA ALL INTERNO DI PALAZZO BACIOCCHI (SEDE DEL TRIBUNALE DI BOLOGNA) ATTI ALL ADEGUAMENTO E RIFUNZIONALIZZAZIONE DEL PIANO RIALZATO E DI LOCALI POSTI AL PIANO TERRA,157300,Lavori,90,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/EC76E7E6187593FCC1257DC7005C1FCC?opendocument,DETERMINAZIONE A CONTRARRE PER L'AGGIUDICAZIONE DEI LAVORI URGENTI IN ECONOMIA ALL'INTERNO DI PALAZZO BACIOCCHI SEDE DEL TRIBUNALE DI BOLOGNA ATTI ALL'ADEGUAMENTO E RIFUNZIONALIZZAZIONE DEL PIANO RIALZATO E DI LOCALI POSTI AL PIANO TERRA.,SETTORE GARE,Gare,,DOTT. ALESSANDRA BIONDI,,,03/02/2015,10.00.00,,0,46442,2015,18/02/2015,OMNIA IMPIANTI - VIA DEI FIORI ;28 - 87055 S.GIOVANNI IN FIORE (CS),2231890787,2231890787,157300,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/FFAA-9TVMHR?opendocument,,,,,,,,,,,,,,,,,,,
367435,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO DI  PANNELLO MULTISTRATO PER IL QUARTIERE PORTO. ANNO 2015,Z0C1327967,ACQUISTO DI  PANNELLO MULTISTRATO PER IL QUARTIERE PORTO.,118.57,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/98ABDD9A4E755389C1257DCD003957B2?opendocument,PRENOTAZIONE DEGLI IMPEGNI NECESSARI ALLA COPERTURA DI SPESE PER INTERVENTI E SERVIZI DELEGATI AL QUARTIERE PORTO PER L'ANNO 2015.,Quartiere Porto,Quartiere Porto,,Maurizio Ferretti,,,,,,118.57,50475,2015,20/02/2015,ARTIGIANA COMPENSATI SRL,561691205,,11857,,,,,,,,,,,,,,,,,,,,,
345919,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO CORDLESS,Z9A132D0B3,ACQUISTO N.3 CORDLESS PER NIDI E MATERNE DEL QUARTIERE.,57.03,Forniture,8,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/354AF3B219402942C1257DB7003E1F9C?opendocument,COSTITUZIONE DI IMPEGNI PER COMPLESSIVI EURO 107.00000 PER FORNITURE DI BENI E SERVIZI NONCHE' PER L'EROGAZIONE DI CONTRIBUTI A DECORRERE DAL 1 GENNAIO 2015,Quartiere Savena,Quartiere Savena,,Anita Guidazzi,,,,,,57.03,345919,2014,23/12/2014,GIRO DI PENNA SRL,4280630379,,5703,,,,,,,,,,,,,,,,,,,,,
316758,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,acquisto cancelleria e toner per il settore Ambiente Energia,zf0110824a,AFFIDAMENTO ALLA DITTA CSB2 PER L'ACQUISTO DI CANCELLERIA E TONER NECESSARI ALL'ATTIVITA' DEL SETTORE AMBIENTE ED ENERGIA,134.12,Forniture,1,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/66E173A98F6E245CC1257DAF007A854D?opendocument,LIQUIDAZIONE DELLA SPESA DI EURO 23290 ALLA DITTA CSB2 CENTRO SERVIZI BUDRIO - PER L'ACQUISTO DI CANCELLERIA E TONER NECESSARI ALL'ATTIVITA' DEL SETTORE AMBIENTE ED ENERGIA.,Ambiente e Energia,Ambiente e Energia,,IL DIRETTORE DEL SETTORE DOTT. ROBERTO DIOLAITI,,,,,,0,316758,2014,05/11/2014,CSB2 CENTRO SERVIZI BUDRIO,2609981200,,13412,,,,,,,,,,,,,,,,,,,,,
316758,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACQUISTO DI TONER PER SETTORE AMBIENTE ENERGIA,Z2F11647CD,AFFIDAMENTO A CSB2 PER L'ACQUISTO DI CANCELLERIA E TONER PER LE ATTIVITA' DEL SETTORE AMBIENTE ENERGIA,56.8,Forniture,1,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/66E173A98F6E245CC1257DAF007A854D?opendocument,LIQUIDAZIONE DELLA SPESA DI EURO 23290 ALLA DITTA CSB2 CENTRO SERVIZI BUDRIO - PER L'ACQUISTO DI CANCELLERIA E TONER NECESSARI ALL'ATTIVITA' DEL SETTORE AMBIENTE ED ENERGIA.,Ambiente e Energia,Ambiente e Energia,,IL DIRETTORE DEL SETTORE DOTT. ROBERTO DIOLAITI,,,,,,56.8,316758,2014,05/11/2014,CSB2 CENTRO SERVIZI BUDRIO,2609981200,,568,,,,,,,,,,,,,,,,,,,,,
351440,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,SERVIZI PER IL CAPODANNO 2015,Z50134D708,IDEAZIONE E PRODUZIONE IMMAGINI E VIDEO DEL VECCHIONE D'ARTISTA - ANDRECO - PER IL CAPODANNO 2015 ,409.84,Servizi,2,,,http://atti.comune.bologna.it/atti/determine.nsf/0/BE197E9EA6CCB42EC1257DB30034215A?opendocument,PRENOTAZIONE DELLA SPESA COMPLESSIVA DI EURO 5.00000 PER L'ACQUISIZIONE DI SERVIZI DIVERSI ATTINENTI AL NORMALE FUNZIONAMENTO ALLA COMUNICAZIONE E  PER LE ATTIVITA' DEL SETTORE SISTEMA CULTURALE E UNIVERSITA' NELL'ANNO 2015.,Sistema Culturale e Universit?,Sistema Culturale e Universit?,,Dott.ssa Patrizia Rigosi,,,,,,409.84,351440,2014,19/12/2014,ASSOCIAZIONE CULTURALE ALL WRITE,3196421204,,40984,,,,,,,,,,,,,,,,,,,,,
367479,2014,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,SERVIZIO DI ASSISTENZA INTEGRATA FISCALE E CONTABILE PER IL SETTORE FINANZA E BILANCIO,61385045BF,AFFIDAMENTO DEL SERVIZIO DI ASSISTENZA INTEGRATA FISCALE E CONTABILE PER IL SETTORE FINANZA E BILANCIO PER IL PERIODO 01/05/2015-31/12/2016,19069.67,Servizi,610,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/45D83CEF9E43CF87C1257DBD0034D904?opendocument,APPROVAZIONE DI AVVISO PUBBLICO PER L'ACQUISIZIONE DI MANIFESTAZIONI DI INTERESSE AI FINI DELL'EFFETTUAZIONE DI UN'INDAGINE DI MERCATO PER IL SUCCESSIVO AFFIDAMENTO DEL SERVIZIO DI ASSISTENZA INTEGRATA FISCALE E CONTABILE PER IL SETTORE FINANZA E BILANCIO PER IL PERIODO 1/5/2015-31/12/2016. IMPEGNO DELLA SPESA DI EURO 23.26500.,SETTORE FINANZA E BILANCIO,Finanza e Bilancio,,DOTT.SSA ELISA RAVAIOLI,,,,,,0,86552,2015,30/03/2015,INTERAZIONE SRL,1638110203,,13000,,,,,,,,,,,,,,,,,,,,,
29587,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,art. 24 c. 2 lett. o) Regolamento Contabilit?,Z8C130E2B1,ACQUISTO MATERIALE DI CONSUMO PER PC ,506.3,Forniture,41,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/BC8A0C0C2130E3E7C1257D8100463438?opendocument,PRENOTAZIONE IMPEGNO DI  SPESA DI EURO 9.12522=  PER LA FORNITURA DI BENI E SERVIZI DIVERSI PER L'ORDINARIO FUNZIONAMENTO DEL DIPARTIMENTO RIQUALIFICAZIONE URBANA E SETTORI AD ASSO APPARTENENTI.,Riqualificazione Urbana,Dipartimento Riqualificazione Urbana,Programmazione e Controllo di gestione,dott. Andrea Minghetti,,,,,,415,52506,2015,23/02/2015,FERRARI COMPUTER S.R.L.,2376321200,,5063,,,,,,,,,,,,,,,,,,,,,
347347,2014,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,LAVORI SCUOLA GIOVANNI XXIII,5994477EE5,LAVORI DI MANUTENZIONE STRAORDINARIA PER LA RIDUZIONE DEI FATTORI DI RISCHIO ED ELIMINAZIONE DELLE BARRIERE ARCHITETTONICHE ALL'INTERNO DELLA SCUOLA GIOVANNI XXIII VIA LEONARDO DA VINCI N. 3 NEL Q.RE RENO,620000,Lavori,420,,,http://atti.comune.bologna.it/atti/determine.nsf/0/3CC4C88A1938776FC1257DA4002E28FC?opendocument,DETERMINAZIONE A CONTRARRE PER L'AGGIUDICAZIONE DEI LAVORI DI MANUTENZIONE STRAORDINARIA PER LA RIDUZIONE DEI FATTORI DI RISCHIO ED ELIMINAZIONE DELLE BARRIERE ARCHITETTONICHE ALL'INTERNO DELLA SCUOLA GIOVANNI XXIII VIA LEONARDO DA VINCI N. 3 NEL Q.RE RENO.,SETTORE GARE,SETTORE EDILIZIA PUBBLICA E MANUTENZIONE,,DOTT.SSA ALESSANDRA BIONDI,,,20/01/2015,10.00.00,,375,52406,2015,23/02/2015,COGEI COSTRUZIONI SRL,3296271202,,418681,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/ACEI-9U2ASZ?opendocument,,,,,,,,,,,,,,,,,,,
315646,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,Affidamento servizio portavalori,Z2B118EB3F,Affidamento del servizo di Portavalori per l'anno 2015 per l'U.I. Servizi Demografici della Segreteria Generale,9676.8,Servizi,365,,,http://atti.comune.bologna.it/atti/determine.nsf/0/FF531700161B1BFEC1257D8C0037F9CF?opendocument,AFFIDAMENTO A FAVORE DI  COOPSERVICE S. COOP P.A DI SERVIZI NECESSARI PER LO SVOLGIMENTO DELLE ATTIVITA' ISTITUZIONALI DEL SETTORE SEGRETERIA GENERALE - U.I. SERVIZI DEMOGRAFICI NEL CORSO DELL'ANNO 2015. IMPORTO DELLA SPESA COMPLESSIVA DI EURO  11.80570,Segreteria Generale,Segreteria Generale,Servizi Demografici,Dott.ssa Anna Maria Rovito,,,,,,1415.61,315646,2014,04/11/2014,COOPSERVICE S.COOP.P.A.,310180351,310180351,96768,,,,,,,,,,,,,,,,,,,,,
367778,2014,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,SITEMAZIONE PISCINA CARMEN LONGO,6081241ED0,OPERE DI SISTEMAZIONE ESTERNA E FINITURE DELLA PISCINA CARMEN LONGO,240000,Lavori,60,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/8603DE5742B48007C1257DE0002AAAD7?opendocument,DETERMINAZIONE A CONTRARRE PER L'AGGIUDICAZIONE DEI LAVORI RELATIVI  A OPERE DI SISTEMAZIONE ESTERNA E FINITURE DELLA PISCINA CARMEN LONGO,SETTORE GARE,Gare,,Dott.ssa Alessandra Biondi,,,13/02/2015,10.00.00,,0,52251,2015,23/02/2015,COGEI COSTRUZIONI DI BOLOGNA,3296271202,3296271202,2331954,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/FFAA-9U2EGH?opendocument,,,,,,,,,,,,,,,,,,,
